raw_column,standard_column,table_context,label
orderid,exchange_rate,transactions,0
item_price,product_subcategory,products,0
order_note,actual_delivery,orders,0
Actual_Delivery,actual_delivery,orders,1
customer_country_field,customer_segment,customers,0
Paymentmethod,transaction_type,transactions,0
Product_Description,product_size,products,0
legacy_discount_amount,order_priority,orders,0
d_of_birth,date_of_birth,customers,1
rdr_dt,order_date,orders,1
Product_Size,product_id,products,0
orig.hire.date,employee_address,employees,0
CUSTOMER-ID,payment_method,orders,0
worker_zip,emergency_contact,employees,0
item_brand_temp,product_id,products,0
transactiontype,terminal_id,transactions,0
occupation,customer_status,customers,0
old_last_updated,product_barcode,products,0
PaymentProcessor,transaction_id,transactions,0
col_product.size,product_size,products,1
EMPLOYEE_SALARY,emergency_phone,employees,0
item_barcode,product_weight,products,0
Occupation,customer_zip,customers,0
mply_slry,termination_date,employees,0
pymnt_mthd,transaction_amount,transactions,0
discountamount,customer_id,orders,0
mplyml,employee_email,employees,1
item_size,last_updated,products,0
product_barcode_field,product_barcode,products,1
employee,employee_status,employees,0
preferred_language,customer_city,customers,0
prfrrd_lngg,income_range,customers,0
merchant_id,refund_amount,transactions,0
customercountry,customer_type,customers,0
reservation_value_temp,customer_id,orders,0
delivery-date,tax_amount,orders,0
discountamount,discount_amount,orders,1
sku_dimensions,stock_quantity,products,0
col,transaction_notes,transactions,0
customer.segment,gender,customers,0
shippingaddress,order_total,orders,0
registration.date.legacy,customer_country,customers,0
sku_description_field,product_description,products,1
paymentmethod,order_status,orders,0
customerphone,customer_zip,customers,0
buyer,income_range,customers,0
src_last_login_date,date_of_birth,customers,0
customer_segment_old,customer_segment,customers,1
colcstmrsegment,customer_segment,customers,1
purchase_source,order_source,orders,1
purchaser-state,customer_state,customers,1
actual_delivery,shipping_city,orders,0
COL_REFUND_DATE,authorization_code,transactions,0
order,delivery_date,orders,0
item_barcode,product_color,products,0
shipping_add,shipping_address,orders,1
rfnd_vl,currency_code,transactions,0
orderid,order_id,transactions,1
rdr_prrty,order_priority,orders,1
CURRENCY_CODE,currency_code,transactions,1
Product_Size,product_color,products,0
EmployeeStatusV1,employee_id,employees,0
dt_of_brth_orig,last_login_date,customers,0
new_buyer_id,transaction_fee,transactions,0
employee_state_field,employee_state,employees,1
old_customer_state,income_range,customers,0
pmt_notes,refund_amount,transactions,0
tmp_rdr_id,card_last_four,transactions,0
prdct_wght,product_weight,products,1
cardlastfour,currency_code,transactions,0
transaction_amount,transaction_date,transactions,0
prdct_stts,product_status,products,1
delivery_time,tax_amount,orders,0
shipping_cost,actual_delivery,orders,0
manager.id,employee_name,employees,0
EmployeeZip,performance_rating,employees,0
account,order_source,orders,0
prdct_wght,product_weight,products,1
cstmr_id,transaction_amount,transactions,0
client_mob,occupation,customers,0
card,card_last_four,transactions,1
exchange_rate,terminal_id,transactions,0
coupon.code,order_date,orders,0
order_id_src,shipping_cost,orders,0
employee.address,employee_address,employees,1
customer-address,customer_address,customers,1
sale_state,order_status,orders,1
SHIPPING_ZIP,customer_id,orders,0
staff_title,emergency_phone,employees,0
termination_dt,employee_position,employees,0
mply_stts_raw,employee_name,employees,0
customer_zip,customer_id,customers,0
src_customer_zip,preferred_language,customers,0
src_tax_amount,discount_amount,orders,0
prsnnl_stt,employee_name,employees,0
EMPLOYEE_ID,emergency_contact,employees,0
Customer-state,last_login_date,customers,0
hire_date_v2,employee_state,employees,0
OrderId_raw,coupon_code,orders,0
item_brand,product_price,products,0
cstmr_nm,date_of_birth,customers,0
delivery_ts,coupon_code,orders,0
ProductCos,product_barcode,products,0
itm_category,product_category,products,1
hire_timestamp,performance_rating,employees,0
timestamp_added,product_name,products,0
col_product_category,supplier_id,products,0
lastlogindate,customer_status,customers,0
Ordertotal,discount_amount,orders,0
Customer_Id,customer_zip,customers,0
user_zip,customer_country,customers,0
reservationnotes,shipping_address,orders,0
CustomerId,customer_id,orders,1
authorization_code,authorization_code,transactions,1
employee_phone,employee_phone,employees,1
cstmr_cty,last_login_date,customers,0
ProductPrice,product_name,products,0
PRFRMNC_RTNG,termination_date,employees,0
transaction,transaction_id,transactions,1
purchase_notes,order_date,orders,0
mply_stts,employee_status,employees,1
dateadded,date_added,products,1
dateofbirth,employee_status,employees,0
customerstatus,occupation,customers,0
TransactionNotes,payment_processor,transactions,0
transaction_date_orig,payment_processor,transactions,0
product_id,product_brand,products,0
card_last_four,terminal_id,transactions,0
transaction-date,order_id,transactions,0
customeremail,customer_email,customers,1
transaction_notes,merchant_id,transactions,0
order_priority_temp,discount_amount,orders,0
transactio,merchant_id,transactions,0
hiredate,employee_status,employees,0
staff_mob,employee_phone,employees,1
Trnsctnd,transaction_id,transactions,1
shipping_city,shipping_state,orders,0
estimated-delivery,order_id,orders,0
Transaction_Amount,transaction_fee,transactions,0
dt_ddd,date_added,products,1
col_employee_address,emergency_contact,employees,0
registrationtimestamp,gender,customers,0
emp_ph,employee_phone,employees,1
performance_rating,date_of_birth,employees,0
prdct.clr,product_color,products,1
TRANSACTION_NOTES,exchange_rate,transactions,0
shppng_cst_src,payment_method,orders,0
col_terminal_id,settlement_date,transactions,0
item_name,product_name,products,1
authorizationcode,transaction_fee,transactions,0
emergency-contact,emergency_contact,employees,1
new_mply_nm,employee_name,employees,1
col_customer_city,customer_city,customers,1
discount_amount_field_field,tax_amount,orders,0
shipping_zip,shipping_zip,orders,1
raw_order_status,payment_method,orders,0
orderid,terminal_id,transactions,0
temp_order_id,transaction_type,transactions,0
lst_lgn_dt,customer_country,customers,0
Customer_State,registration_date,customers,0
rdr_src,discount_amount,orders,0
col_shipping_address,order_id,orders,0
orig_stock-quantity,product_category,products,0
payment_type,refund_amount,transactions,0
client_city,income_range,customers,0
discount_amount_v1,shipping_state,orders,0
product_status,product_sku,products,0
authorization_code,authorization_code,transactions,1
income_range,income_range,customers,1
Terminalidtemp,transaction_id,transactions,0
couponcode,coupon_code,orders,1
ORDER_PRIORITY,shipping_state,orders,0
date_added,product_color,products,0
settlement,authorization_code,transactions,0
performanc,employee_status,employees,0
SkuCost,last_updated,products,0
src-order-total,order_total,orders,1
shppng_cty,order_id,orders,0
Customer_Phone,customer_country,customers,0
terminal_id,terminal_id,transactions,1
paymentmethod,order_id,transactions,0
RFND_MNT,customer_id,transactions,0
customer,customer_city,customers,1
date_of_birth,employee_name,employees,0
old_product_description,product_description,products,1
LoyaltyPoints,loyalty_points,customers,1
transaction_notes_field,transaction_notes,transactions,1
Income_Range,loyalty_points,customers,0
TRANSACTION_ID,customer_id,transactions,0
productname,product_dimensions,products,0
SHIPPING_STATE,shipping_state,orders,1
crd_lst_fr_fld,order_id,transactions,0
oldsupplierid,product_category,products,0
EmergencyContact,employee_zip,employees,0
reservation_priority,order_priority,orders,1
memberelectronicmail,last_login_date,customers,0
legacy_date_of_birth,loyalty_points,customers,0
new_date_added,last_updated,products,0
user_zip,customer_id,customers,0
lastupdated,last_updated,products,1
e_stt,employee_state,employees,1
new_product_cost,product_category,products,0
product-name,product_dimensions,products,0
date_of_birth,employee_name,employees,0
prdct_dmnsns_old,date_added,products,0
CARD_LAST_FOUR,exchange_rate,transactions,0
terminal_id,transaction_fee,transactions,0
transaction_notes,transaction_status,transactions,0
employee-department,employee_city,employees,0
productsubcategory,product_cost,products,0
order_source_field,order_source,orders,1
ctl_dlvry,customer_id,orders,0
article_state,product_brand,products,0
col_payment_value,card_last_four,transactions,0
transactionamount,transaction_status,transactions,0
Product,stock_quantity,products,0
Customer_State,occupation,customers,0
exchange-rate,refund_date,transactions,0
shippingaddress,shipping_address,orders,1
employee,employee_state,employees,0
transaction.date,transaction_date,transactions,1
Payment_Method,estimated_delivery,orders,0
booking_priority,shipping_state,orders,0
hire_timestamp,hire_date,employees,1
col_cstmr_stts,customer_address,customers,0
PaymentProcessor,refund_amount,transactions,0
orderid,order_id,transactions,1
dt_of_brth,employee_address,employees,0
date.added,date_added,products,1
customer_segment_v1,customer_segment,customers,1
prod_subcategory,product_size,products,0
tax.amount,tax_amount,orders,1
employee-phone,termination_date,employees,0
ProductDimensions,product_sku,products,0
loyalty,customer_zip,customers,0
col_ord_source,order_source,orders,1
mply_pstn_old,employee_address,employees,0
TERMINATION_DATE,employee_zip,employees,0
last_login_date,last_login_date,customers,1
cstmr_id,shipping_city,orders,0
productdimensions,product_dimensions,products,1
transactionnotes,transaction_notes,transactions,1
old_temp_exchange_rate,merchant_id,transactions,0
refunddate,transaction_fee,transactions,0
stf_electronic_mail,employee_email,employees,1
prdct_wght_fld,product_dimensions,products,0
sale_id,order_notes,orders,0
prdct_id,product_size,products,0
registration_datetime,customer_status,customers,0
col_employee_position,emergency_contact,employees,0
prdct_cst_lgcy,stock_quantity,products,0
income_range,income_range,customers,1
stock.count,reorder_level,products,0
actual_delivery,customer_id,orders,0
worker_department,employee_department,employees,1
Cstmr_Sgmnt,customer_state,customers,0
item_dimensions,supplier_id,products,0
shipping_address,shipping_address,orders,1
sku_dimensions,product_brand,products,0
orig_CustomerCity,loyalty_points,customers,0
refund_datetime,transaction_notes,transactions,0
srcactualdelivery,shipping_city,orders,0
clnt_e_mail,customer_city,customers,0
WorkerP,employee_salary,employees,0
supplier_id,product_weight,products,0
registration_timestamp,last_login_date,customers,0
MRCHNT_ID,refund_date,transactions,0
income,customer_name,customers,0
payment_method,shipping_state,orders,0
customer-state,customer_phone,customers,0
yrs_of_srvc,employee_phone,employees,0
col_raw_product_weight,stock_quantity,products,0
temp_delivery_timestamp,delivery_date,orders,1
product_name_field,supplier_id,products,0
EmployeeAddress,employee_phone,employees,0
mply_stt,employee_email,employees,0
Employee_Id,hire_date,employees,0
transaction_id_orig,exchange_rate,transactions,0
CUSTOMER_EMAIL,customer_name,customers,0
PAYMENT_METHOD,actual_delivery,orders,0
customersegment,preferred_language,customers,0
customer_type,customer_type,customers,1
date_added,product_status,products,0
transaction_id,exchange_rate,transactions,0
col_order_status,order_notes,orders,0
DT_DDD,product_weight,products,0
employee_status_v1,emergency_contact,employees,0
date,product_cost,products,0
performancerating,employee_id,employees,0
actual_delivery_orig,estimated_delivery,orders,0
col_mrgncy_phn,emergency_phone,employees,1
payment,merchant_id,transactions,0
col_shipping_zip,order_date,orders,0
product.brand,product_id,products,0
payment_processor_orig,terminal_id,transactions,0
rfnd_dt,transaction_amount,transactions,0
Order_Id,payment_processor,transactions,0
SHIPPING_ZIP,shipping_zip,orders,1
ProductSubcategory,product_size,products,0
temp_stf_zip,employee_address,employees,0
ProductSize,product_status,products,0
product-subcategory,product_weight,products,0
rdr_dt,shipping_state,orders,0
client_stat,customer_id,customers,0
shippingstate,order_notes,orders,0
CustomerAddress,customer_city,customers,0
purchaser_,customer_id,customers,0
goods-size,stock_quantity,products,0
delivery_timestamp,order_priority,orders,0
ProductCost,product_barcode,products,0
item_id,product_id,products,1
employeeemail,employee_department,employees,0
delivery_timestamp,delivery_date,orders,1
col_employee_phone,employee_zip,employees,0
temp_cstmr_id,transaction_notes,transactions,0
RdrSrc,order_source,orders,1
product-size,product_size,products,1
